variance	energy	centroid	frequency	c5	c6	c7	c8	c9	target
0.071925718	225.5801648	309.8825105	5.035402395	0.019279099	1.522675558	-0.000289973	262.16	384.962411882624	sintos
0.069056844	225.4617058	311.6157207	4.741641009	0.019081781	1.244133122	-0.00030949	262.57	435.396644762531	sintos
0.061880471	225.7995071	412.5505134	3.926083851	0.021551475	3.193672208	-0.000311319	1159.65	519.058853000509	sintos
0.062921868	225.8091325	442.6154573	4.198937046	0.022247605	4.089666448	-0.000285511	365.30	315.548799804568	sintos
0.065497013	224.4574936	420.9979956	4.61507999	0.018831474	3.349173255	-0.000324208	402.24	437.517575743066	sintos
0.070306825	222.6797702	400.9021582	5.005464047	0.018544967	4.494401951	-0.000297817	416.73	344.794627121789	sintos
0.073265232	247.5961518	352.3767772	5.220417968	0.014839119	3.133152467	-0.000315037	355.38	236.296213238365	sintos
0.073587876	321.8421397	375.5459284	5.418148166	0.014058751	-0.490973161	-0.000326543	408.40	248.128744801419	sintos
0.070791514	321.1839566	378.1483971	5.372901176	0.012381542	-0.51923842	-0.000322475	454.34	359.752058504962	sintos
0.065286193	246.8212713	375.4696224	4.598338091	0.00134675	3.588371252	-0.000281271	379.87	178.972737883607	sintos
0.059290582	226.050001	364.573817	3.78377739	0.014332123	4.095149601	-0.000239406	425.24	428.889162729204	sintos
0.055203718	240.4986164	376.6056145	3.192838561	0.01605138	3.121006595	-0.000233126	702.63	289.033848397778	sintos
0.054173972	246.3519843	356.4365205	3.098161444	0.013301631	1.397753203	-0.000231023	676.33	179.432362335213	sintos
0.048407586	239.3490594	303.3121096	2.54153493	0.012373637	0.31398339	-0.000201623	239.45	440.951737037738	sintos
0.054991205	335.1639382	417.579907	3.017538616	0.017215799	-0.144812954	-0.000300304	632.37	147.091701711214	sintos
0.082488215	335.1639382	438.2276027	7.156592152	0.013368468	-0.390937515	-0.000323082	427.22	221.149531244613	sintos
0.092138012	345.3811002	433.0738082	9.080994883	0.011058226	0.49331989	-0.000376609	424.63	271.659751053565	sintos
0.078144016	344.4398241	499.9071991	6.415692537	0.012298356	2.344375452	-0.000394397	734.95	362.468195197308	sintos
0.066381128	344.4280973	528.5256292	4.328808377	0.012734287	2.67997228	-0.000347537	798.39	557.272078224230	sintos
0.065318498	342.8782118	499.2959446	4.241765951	0.014307955	2.616770091	-0.000326965	2766.06	129.256932135082	sintos
0.065463436	340.8858533	474.2379019	4.541435394	0.012519381	1.293354857	-0.000310436	423.30	378.858709540723	sintos
0.074352281	323.8952953	415.9894645	5.47803678	0.012653903	0.590698565	-0.000305964	367.62	259.750176415041	sintos
0.071673848	317.9400813	422.4076579	5.412139121	0.095512272	-0.54845695	-0.000310399	334.97	124.544928425871	sintos
0.052953495	322.8481147	408.6309206	3.024119504	0.010756099	-0.801939394	-0.00021733	333.93	154.640752835798	sintos
0.004740066	322.2955672	447.7438767	2.243885507	0.011183437	-1.029205121	-0.000183932	340.33	360.455626363653	sintos
0.049478742	324.5167425	487.1110035	2.543771782	0.001108128	-0.688012653	-0.000176476	335.33	208.194113887599	sintos
0.046008375	324.5303864	466.0331739	2.216655996	0.011309934	-0.511872567	-0.000178438	330.07	334.152021994328	sintos
0.040955774	282.4878902	355.5925846	1.678429316	0.091998296	-1.302891388	-0.000162498	328.42	214.958920221607	sintos
0.004089119	282.5029164	322.1266851	1.77244652	0.096205826	-1.36134586	-0.000174314	317.56	160.081873355356	sintos
0.041194471	283.4184959	338.6018166	1.722018619	0.087799083	-1.712639089	-0.000162581	302.03	105.642377386919	sintos
0.040430448	145.1930445	171.6137608	1.542202581	0.081473233	0.803316756	-0.000166151	967.39	69.234918729065	sintos
0.045424025	145.1932171	156.0362495	2.246071926	0.052692762	-0.289574507	-0.000185799	966.09	89.135089948471	sintos
0.048620274	145.1931095	148.9441772	2.541594233	0.066177777	-0.386622672	-0.000173474	226.69	260.930405615957	sintos
0.049924457	145.1932751	166.5326543	2.610639709	0.051869323	-0.697446874	-0.000196377	943.26	127.852101801007	sintos
0.051629814	145.1926646	170.8924865	2.251013382	0.082828843	0.681171199	-0.000175684	1025.81	54.754305817415	sintos
0.057674869	145.1905561	218.2685572	3.44529217	0.043774659	2.445795692	-0.000291151	991.85	50.342676063669	sintos
0.056778024	145.2157375	317.6707578	3.447522844	0.067269237	2.933608597	-0.000264831	1024.34	79.219066256368	sintos
0.005461249	145.0953168	373.1315954	3.23849996	0.056693052	2.953160244	-0.000260348	989.52	65.333768737166	sintos
0.057197123	144.5230847	256.219447	3.478314191	0.052422326	2.874493515	-0.000266465	980.20	234.795065929057	sintos
0.055669854	147.2690089	258.3614205	3.170158578	0.086702964	1.950344818	-0.000228997	983.95	155.337970729315	sintos
0.052206927	162.0303973	217.9435011	2.768739017	0.077746376	0.3259327	-0.000193107	1104.78	284.567254952235	sintos
0.045937413	165.1625374	247.5994867	2.133324021	0.001138577	-0.841151648	-0.000164961	1092.15	390.049446280103	sintos
0.043005983	165.0175688	231.3717044	1.630471945	0.010506474	0.491427307	-0.000154565	973.58	75.569133734723	sintos
0.053309329	164.5175644	236.4495828	2.907818148	0.087914808	-0.694264056	-0.000210903	983.52	69.857608238713	sintos
0.054377217	165.1296345	257.560296	3.176751909	0.088910119	-0.273199437	-0.00019698	994.74	38.773659861860	sintos
0.044958135	165.2572265	249.1922729	2.214523289	0.01191513	-0.215168423	-0.000168594	1006.45	73.150618113095	sintos
0.004135659	263.6724739	316.9257039	1.752161423	0.013398236	-0.742622962	-0.000139427	899.24	477.179144450553	sintos
0.066740153	263.6724739	286.8086188	4.374872344	0.011573334	-1.310093035	-0.000312942	365.97	540.397223928936	sintos
0.086931022	284.3510372	282.5649831	6.982522015	0.072910634	-2.059877117	-0.000387011	321.27	150.245222527541	sintos
0.083532551	250.4857409	321.5378225	7.357816117	0.08726322	-0.478821028	-0.00041422	465.73	159.858899150666	sintos
0.06027321	231.2672982	295.4852099	3.982708462	0.098086509	-0.847623162	-0.000298123	420.37	203.594268859302	sintos
0.044584615	231.2672982	228.9736332	2.146689408	0.098423812	-0.940977767	-0.000222815	605.58	209.674101241606	sintos
0.04586536	334.0408658	199.5072935	1.818208217	0.088337743	-2.591030433	-0.000162341	405.38	405.421041332600	sintos
0.051885907	415.07979	159.8422682	2.389399779	0.064645109	-5.157512094	-0.000222189	313.49	494.961614114021	sintos
0.052563199	444.6853076	240.8393573	2.623387197	0.053910806	-6.494076874	-0.000260575	349.58	176.771889623207	sintos
0.060625914	367.6925832	322.385197	3.95011549	0.052283024	-4.904376145	-0.000311078	397.15	67.882400427284	sintos
0.072442748	272.4715396	277.5427918	5.355945761	0.04954371	-0.913324186	-0.000323064	366.90	91.261891602183	sintos
0.082224098	228.1510941	339.0531505	7.129545271	0.035968714	2.3488843	-0.000385093	436.38	82.344609834294	sintos
0.079275321	190.5987207	338.2149766	6.713207603	0.043803121	3.00334963	-0.000400213	456.19	95.750008452078	sintos
0.082566333	167.3263865	344.4093624	7.202034083	0.045518641	4.227846631	-0.000405485	369.73	130.327360399042	sintos
0.089714573	155.7575221	279.8645258	8.633473613	0.034715657	5.265030139	-0.000442813	338.99	138.477882686989	sintos
0.009270306	146.867848	290.9533666	7.971751925	0.003764626	5.177389764	-0.000443292	365.52	233.671031695014	sintos
0.090245909	145.1576851	300.0482687	8.461638138	0.056559062	5.206427467	-0.000492756	602.68	338.752679904345	sintos
0.074647333	158.8186062	329.0358395	5.948422639	0.010849476	5.626288748	-0.000420889	376.29	301.743105926397	sintos
0.00750802	187.4995951	461.4431752	5.906574526	0.0900727	4.968255916	-0.000404026	416.55	317.610486075240	sintos
0.085669875	204.4535555	361.7245894	7.28190819	0.066812199	4.352544527	-0.000486363	455.80	444.066070931444	sintos
0.090754819	204.6124268	378.563224	8.56577311	0.086735833	4.858626182	-0.000504328	385.49	374.601933419637	sintos
0.092798971	204.8817399	402.8599546	8.869387991	0.074049145	5.363884635	-0.000503972	375	368.259708096448	sintos
0.089780894	207.16092	440.8971066	8.504825116	0.091418854	5.610354944	-0.000506072	359.45	257.433689003841	sintos
0.092461066	228.8918102	437.8016047	9.197969534	0.065557701	3.793850584	-0.000544217	366.93	341.547303082327	sintos
0.096362213	257.5462465	412.652346	9.307829319	0.059936228	3.151078659	-0.000477499	350.93	189.684939274550	sintos
0.083677962	253.2344699	365.9430705	7.562885062	0.066305399	1.626591519	-0.000488309	337.02	291.550244107071	sintos
0.068226649	241.1969426	408.8402498	4.844161865	0.0072288	2.326434205	-0.000392564	731.23	467.979958690653	sintos
0.057389048	208.3216293	362.9912817	3.304622193	0.077320766	2.204163784	-0.000342749	761.64	335.020973549237	sintos
0.05878091	217.4200743	349.8608561	3.711023054	0.072064907	1.725926684	-0.000307625	690.33	357.893985095948	sintos
0.095535495	273.6311023	329.2385674	8.723210461	0.051350193	-0.23202272	-0.00043536	386.15	439.115936639984	sintos
0.013009844	298.3926913	343.3876901	16.87619714	0.066033245	-1.123570108	-0.000554238	335.23	131.893851553118	sintos
0.013111323	305.8869255	333.5996712	17.77628702	0.068309736	-0.813366838	-0.000586194	337.05	81.973570127755	sintos
0.011785206	322.0017218	361.2260835	14.07632443	0.086838028	-0.579012569	-0.000539683	360.43	75.018686262351	sintos
0.01131517	323.7963995	392.5759934	12.95533709	0.007266365	-0.275984645	-0.000545915	368.88	71.558304316800	sintos
0.001112169	325.4623472	397.4014191	12.3581018	0.010246245	0.157903929	-0.000508419	384.27	142.541289357988	sintos
0.011742436	338.0617136	393.9628665	14.10793868	0.010632226	0.425148659	-0.000553697	392.12	190.196311828507	sintos
0.01153249	348.1659306	389.3100225	14.13282235	0.011091845	-0.229350217	-0.00050959	390.08	191.789749665805	sintos
0.088487723	344.3714207	400.4149224	8.547336876	0.092976683	-1.463108144	-0.000406413	420.75	221.059879717994	sintos
0.005264426	346.0806734	331.2823302	3.030882814	0.099545236	-1.843269391	-0.000257047	594.54	183.982654449831	sintos
0.042594733	206.2591984	294.085719	1.750960368	0.015646927	-0.238632902	-0.000165174	2061.53	517.622871033014	sintos
0.065535262	203.2320806	241.9505744	4.35205974	0.011233183	-0.991955437	-0.000248024	209.62	338.660041882805	sintos
0.077489482	203.0116229	233.8619503	5.966239336	0.011360107	-0.720750074	-0.000289125	913.26	456.333950048793	sintos
0.080783754	206.1478367	227.2143487	6.726045151	0.084260426	-0.704594335	-0.000344594	216.36	373.995856384400	sintos
0.084008468	204.2040046	252.6200669	7.176251115	0.01041188	0.278597521	-0.000339605	918.55	364.094508935966	sintos
0.082737858	206.4120419	266.8861127	6.988037912	0.011170356	0.623381485	-0.00036569	884.28	428.286197868413	sintos
0.079074752	204.3459953	266.0249691	6.518900367	0.082998297	0.51766005	-0.000345272	957.76	416.607432112265	sintos
0.080891959	205.016344	261.3210923	6.827457378	0.087870296	0.187978356	-0.000352363	1007.16	328.435920750622	sintos
0.082793936	202.8412162	295.8177912	7.049252451	0.073958083	0.566851334	-0.000362461	940.66	244.223320219362	sintos
0.081416743	186.3933472	320.2457398	6.870082015	0.078326199	1.814728825	-0.000376426	978.45	162.317175666322	sintos
0.078820368	184.5131264	297.8221685	6.342822087	0.012237233	1.981469528	-0.000363035	216.26	564.448600559651	sintos
0.078422532	183.8213279	289.2413256	6.376764214	0.010446132	2.601652943	-0.000369301	1140.37	204.118042118047	sintos
0.070455273	193.4467357	280.5884401	5.272124305	0.014933556	3.06548886	-0.000352885	240.59	482.337810485170	sintos
0.049545357	231.4854606	334.6680709	2.693066484	0.021385604	1.548622052	-0.000282427	1107.12	260.515348689266	sintos
0.049854309	231.4854606	378.7146294	2.493677088	0.017666203	2.069329152	-0.000256851	407.15	437.815077722823	sintos
0.074019826	231.7024275	325.1766115	5.2196209	0.012718794	0.602464505	-0.000404967	307.34	415.866541295765	sintos
0.090928807	250.9900072	368.4258425	8.251471729	0.012172774	0.035140345	-0.000415787	334.94	310.264933501179	sintos
0.011102702	297.03788	376.2891888	11.52418409	0.012435363	-1.308595534	-0.000503952	359.87	242.806586897870	sintos
0.012871136	301.5412081	338.2336745	17.55950104	0.010729842	-1.274745711	-0.000564953	356.78	253.638528437196	sintos
0.012886299	305.9193745	342.8972835	16.36350044	0.011012538	-0.666149595	-0.000572381	367.66	203.418925466338	sintos
0.012250552	343.4017419	377.1437054	15.9292359	0.010796685	-2.076578568	-0.000543669	375.74	121.381058479343	sintos
0.0127256	357.9022584	384.4084633	15.56656653	0.0114695	-1.717704166	-0.000548365	401.46	170.546708431422	sintos
0.013078741	359.5846285	397.0003376	18.12165726	0.010881769	-1.645265641	-0.000578928	400.39	127.585823295898	sintos
0.012982809	362.3799197	386.8509063	16.73880172	0.001197585	-1.331027483	-0.000570444	410.24	134.846528881439	sintos
0.012684928	359.9672792	382.9659035	17.5174558	0.011119524	-1.535704891	-0.00056231	405.45	123.868354884640	sintos
0.012372235	350.4128425	371.0885049	15.16874101	0.011557796	-1.817816852	-0.000579791	409.72	178.132339807030	sintos
0.011769618	310.3913479	359.0105259	14.96884541	0.010489845	-1.896653311	-0.000534638	393.14	171.890855336370	sintos
0.011462005	307.7784947	351.0997874	13.77519135	0.010559853	-0.730784105	-0.000546179	375.07	200.282918369581	sintos
0.01053171	327.7925295	356.1576118	11.85175026	0.011342617	-0.893093447	-0.000476794	377.94	187.075186463147	sintos
0.086440479	333.0588307	367.9937762	7.980069042	0.001133731	-0.455534014	-0.000423928	457.50	195.891660831646	sintos
0.080118754	278.5105994	383.8006685	6.266982016	0.011472496	0.437521547	-0.000385171	483.71	196.798543691503	sintos
0.064909209	146.5878859	350.7947758	4.547565982	0.011308863	8.637589354	-0.000350889	514.13	211.847738643521	sintos
0.047119222	120.3579165	349.7425209	2.371888627	0.012940774	6.994263364	-0.000249779	469.07	252.849432394970	sintos
0.04501757	123.9678722	184.221694	2.030045663	0.012706106	1.660530495	-0.000165708	211.28	583.045685850157	sintos
0.043072721	126.3320003	220.2742923	2.015452275	0.010012977	2.116451758	-0.000198483	331.48	333.781493542416	sintos
0.060507249	150.6712081	315.1008582	2.941084021	0.010369071	5.923189459	-0.000288704	408.04	167.717378923444	sintos
0.078017164	198.5072446	385.4192143	6.611823753	0.01208431	5.53844564	-0.000463732	527.63	177.154424477157	sintos
0.08354762	189.3561857	428.0193706	7.347608126	0.021947427	7.478525593	-0.000454709	541.52	220.228028041983	sintos
0.087846575	192.2126068	443.8575959	7.112126323	0.013603739	6.612444594	-0.000463034	536.15	278.643940758171	sintos
0.092630337	192.2126068	419.0110365	9.138283483	0.011740148	6.982616192	-0.000565508	540.66	231.081326893946	sintos
0.096026304	332.4618495	445.625558	8.455950534	0.010139889	-1.064018292	-0.000485132	457.35	225.671759406171	sintos
0.084206642	321.2059713	381.5697721	7.777203817	0.094951655	0.107801312	-0.000503039	425.87	313.977593844721	sintos
0.052860266	288.4655396	395.6000888	2.945815895	0.014055165	0.848573604	-0.000270066	498.61	381.284579677368	sintos
0.04077062	249.1749412	446.8703754	1.699238188	0.015880358	1.471805646	-0.000253934	594.43	381.496708507699	sintos
0.045697045	206.6327471	412.4703922	1.837049036	0.01838852	3.302601683	-0.000235997	834.83	274.642519728393	sintos
0.054578692	204.0935083	426.2106292	2.965843286	0.002151975	2.989363995	-0.000301115	856.01	117.354680393046	sintos
0.066583296	204.55284	415.1738085	4.551754992	0.035027198	2.782218975	-0.00028388	905.45	90.614837529553	sintos
0.079871749	202.7034907	446.5526183	6.210062533	0.040255584	2.91303489	-0.000250251	917.28	98.810763068146	sintos
0.078510388	192.2171698	477.654538	6.687317372	0.039760911	2.938005175	-0.000269617	923.41	45.501695130644	sintos
0.069238728	198.8778452	546.3934965	5.081806357	0.044561112	2.918977916	-0.000196148	919.61	125.690319838246	sintos
0.054312418	186.8053028	959.0943827	3.185369404	0.046231649	4.627926969	-0.000119242	904.58	62.878300992733	sintos
0.049466923	223.1312991	406.0839581	2.389268448	0.032505464	0.802721962	-0.000188148	1005.21	140.974334963497	sintos
0.057331323	207.0118926	368.1751551	3.493552616	0.031322971	3.07188449	-0.000229303	1122.32	237.628219133696	sintos
0.057454314	204.7058191	553.0841845	3.289905722	0.034964075	5.898765913	-0.000259462	1307.41	227.558677480948	sintos
0.057915293	205.5202155	637.4664505	3.561419325	0.034366173	5.617754674	-0.000293086	1278.95	186.832388300256	sintos
0.047990692	204.8100274	615.7837634	2.462123959	0.02895394	3.579555572	-0.000248001	1244.02	186.233662296234	sintos
0.065860396	321.9330562	491.3954317	4.025141282	0.02261465	1.060454635	-0.000296022	339.71	338.759273095979	sintos
0.011485531	321.9330562	486.4669768	12.21735143	0.001594891	1.197892738	-0.00047811	393.33	268.490537509802	sintos
0.014189284	341.8045928	456.3733059	20.35641109	0.012256694	1.056551906	-0.000614957	403.26	239.298761027115	sintos
0.013965029	326.7061219	509.8973839	20.73067135	0.001224251	2.177985203	-0.000604229	503.86	460.938519163865	sintos
0.012477619	325.9379526	668.14878	16.31035828	0.011683785	3.142623759	-0.000607906	584.77	441.570515661531	sintos
0.01064922	325.6820071	676.2780436	11.45294701	0.01321661	3.079694359	-0.000504983	624.15	487.658215454599	sintos
0.095901917	325.9493914	647.211484	9.603984863	0.01348702	3.304602369	-0.000491312	616.91	498.506454605105	sintos
0.090369092	323.2907596	591.2759565	8.371775561	0.015774051	1.437565461	-0.000399603	404.22	318.664398589030	sintos
0.081595429	327.6369637	409.0884124	7.047314269	0.001905126	0.46777325	-0.00034207	385.07	321.510230995878	sintos
0.07075686	323.0521202	416.1890257	5.199455515	0.018562933	0.24833913	-0.000276656	376.28	224.240640929096	sintos
0.006087032	327.704626	377.1107773	3.758267876	0.019083312	0.220491384	-0.000247848	372.44	204.026913694715	sintos
0.05740889	323.2540177	403.1469412	3.481715766	0.018796314	0.890770618	-0.000242902	399.65	312.496355475261	sintos
0.065420908	325.5266378	460.2830731	4.254339546	0.001696654	0.195782175	-0.000270657	383.99	295.312883605044	sintos
0.074760006	323.0421128	401.2383942	5.598388455	0.013999636	0.484564815	-0.000320035	372.38	221.337504418505	sintos
0.076241531	325.8552987	495.6320092	6.123103115	0.016194162	1.76997857	-0.000346048	418.64	341.700223767296	sintos
0.08061803	324.6702923	629.2748896	6.69647488	0.014774773	4.033979483	-0.000417936	581.69	410.806992156124	sintos
0.09001837	325.6840633	639.6092638	7.582805937	0.014238733	5.483842972	-0.000438664	571.22	296.516208525973	sintos
0.093217667	324.9019842	648.2397044	9.300432109	0.011694568	5.367900012	-0.000466917	657	391.013404919630	sintos
0.0995341	334.0241464	678.1211263	10.40158204	0.011854044	6.482688089	-0.000472456	706.84	272.240474299371	sintos
0.010677223	339.0161323	695.0822148	11.00892146	0.001172839	5.967348824	-0.000489396	713.58	592.297759201413	sintos
0.098882045	273.5137979	635.9231015	10.2014866	0.001231477	7.973955381	-0.000451147	717.90	199.557462763331	sintos
0.090910421	295.7956396	637.6333956	8.797254896	0.010070781	6.216862611	-0.000442337	705.26	101.162544837589	sintos
0.009139747	295.7956396	680.1074266	7.95380342	0.010943369	6.150235985	-0.00041732	708.65	123.948782901697	sintos
0.08434568	421.0070828	621.9332447	7.68006827	0.084698099	2.682787172	-0.000410435	711.99	120.183225039328	sintos
0.075571934	441.3975709	616.313978	5.961925638	0.091646946	2.366788776	-0.000386426	688.52	222.647405540780	sintos
0.069474615	392.9212912	629.9117404	4.877360683	0.011624696	2.670132885	-0.000343148	665.06	361.168810703839	sintos
0.063202289	333.9330921	580.008501	4.27013167	0.012617634	4.428015091	-0.000333644	579.72	477.039862037907	sintos
0.060927031	324.6994469	606.1744989	3.809029489	0.013878793	4.254097277	-0.000332832	794.66	235.215444051251	sintos
0.056638277	323.9707919	572.1826949	3.263740579	0.015499912	4.449396195	-0.000318685	488.33	360.342490198695	sintos
0.053971174	322.6925429	572.2214617	3.003488553	0.017520119	3.765488031	-0.000286904	1055.86	214.015662613410	sintos
0.057478307	322.5260351	552.1689466	3.321563995	0.016352787	3.054890776	-0.000282451	413.89	535.281242447113	sintos
0.068621402	325.9458866	489.0835715	4.506146404	0.017861086	1.698470591	-0.000301868	373.01	407.772601172082	sintos
0.082362435	324.8180847	461.110986	7.027660837	0.018849459	1.302287302	-0.000326368	350.76	147.594670659826	sintos
0.094959418	329.3863684	428.5737565	8.955369936	0.018765393	0.184812713	-0.00034957	342.44	104.491773474442	sintos
0.087713513	317.1195385	392.9777872	8.357986555	0.017752069	-0.549764209	-0.000344315	339.35	119.272127507312	sintos
0.052070278	238.026896	502.6860022	2.944588548	0.022065675	5.438673251	-0.0002047	1014.22	75.240162228922	sintos
0.045813042	226.5163787	302.4235957	2.057756575	0.023825302	0.740988652	-0.000167136	982.21	579.430652922687	sintos
0.004990157	224.0294163	337.269009	2.587530826	0.024441749	1.48346125	-0.000176583	2235.60	161.564015935473	sintos
0.048502537	243.395433	339.8352453	2.494465393	0.02356685	1.72242974	-0.000176627	207.67	568.714838551860	sintos
0.063333948	308.0959588	407.8973198	3.992020134	0.019209869	0.443805892	-0.000241277	353.62	471.688607472606	sintos
0.094203003	339.2781718	429.5430269	9.087965515	0.01375239	0.463025775	-0.000398582	374.13	179.089511132582	sintos
0.010044722	349.1177806	459.01358	10.49315855	0.017566174	1.484437829	-0.000386268	385.78	316.678003324301	sintos
0.087038565	343.9001768	473.2197911	7.668220344	0.016444662	1.840298621	-0.000380085	393.60	318.844816113423	sintos
0.08492694	348.0840679	468.6733924	7.123248504	0.014151438	2.038263449	-0.000376179	416.06	300.784403513323	sintos
0.00869495	343.5238989	483.1557054	7.859475377	0.01338763	1.545284319	-0.000392006	408.95	272.870963467852	sintos
0.093545947	344.4068151	439.6657122	9.270359203	0.012740542	0.669918441	-0.000411635	404.15	220.602766665658	sintos
0.001060402	334.6161472	378.9259971	11.59608681	0.012838849	-0.326614077	-0.000395796	374.67	134.183823295309	sintos
0.084654202	333.281779	357.259384	7.786656111	0.014899571	-1.34127871	-0.000328936	379.97	168.231053412719	sintos
0.042106122	223.756121	379.9855541	1.841625483	0.013755145	1.437721868	-0.000190659	1091.13	166.353758325572	sintos
0.044476343	207.3218098	364.1665781	2.033152244	0.015041406	1.161103689	-0.000170474	935.89	541.399883129204	sintos
0.045402108	204.85654	282.2523696	2.142555958	0.01711181	1.332426282	-0.000166577	1223.35	61.250979315070	sintos
0.004254803	205.034282	312.3913016	1.906824936	0.019278848	1.352430161	-0.000146931	1216.98	79.505458079120	sintos
0.041020121	304.0877269	338.2409915	1.551078845	0.016452712	-1.783643834	-0.000145011	323.31	241.445924480254	sintos
0.053326373	297.1310333	325.7166053	2.872276315	0.001395698	-2.195296024	-0.000183653	311.10	95.646709157637	sintos
0.059772988	295.4727702	329.6652449	3.644349786	0.001679867	-1.361499566	-0.000189876	311.86	144.949499296809	sintos
0.056570127	293.6555927	333.88308	3.414237938	0.019676647	-1.468811494	-0.000192892	314.11	161.331270429717	sintos
0.04219031	301.6111738	329.916801	1.881785651	0.020082867	-1.270705941	-0.000145327	308.12	217.636595260050	sintos
0.045670718	304.4609797	320.6491231	2.11882925	0.013697932	-2.586891846	-0.000170799	318.75	101.646492857935	sintos
0.051031872	302.5274601	329.6567765	2.630575455	0.014682864	-2.30650962	-0.000175677	328.25	122.846912177108	sintos
0.053293899	298.6426831	328.1283633	3.021386891	0.015182165	-1.292360511	-0.000167792	345.50	158.513116691461	sintos
0.055199784	302.4630303	340.696321	3.064640268	0.014990242	-1.058386742	-0.00020771	347.01	193.669473963017	sintos
0.054487327	302.4611184	336.2167889	3.092227882	0.015313805	-1.177037569	-0.000194312	330.90	102.997900382938	sintos
0.049749498	298.8495952	360.1587719	2.495440886	0.016693227	-0.650617071	-0.000195902	341.33	212.267694721504	sintos
0.042670633	304.4754092	411.371995	1.930444799	0.020845706	-0.442813569	-0.000175065	328.40	151.224018698965	sintos
0.044311881	205.2749134	350.7907549	2.044646557	0.018692396	0.839509442	-0.000125517	1369.80	430.261968062637	sintos
0.048765645	205.2749134	160.9771061	2.546653886	0.016248787	-1.250658706	-0.000178208	1374.96	368.144819313381	sintos
0.040903395	357.9724135	404.9193321	1.678532076	0.024292739	-0.599760835	-0.000169655	373.63	235.013344365439	sintos
0.042199592	306.7855875	384.3602504	1.827865447	0.01920482	-0.310403996	-0.000163103	358	166.303303530331	sintos
0.042319419	255.6142491	385.8517575	1.878305657	0.019181218	5.252907139	-0.000168916	359.38	137.891211301380	sintos
0.044807349	238.6307061	385.7116751	1.995276419	0.01868341	4.388595282	-0.000186056	370.49	168.631298784050	sintos
0.048363145	273.9063987	355.9574662	2.261855182	0.019424073	1.767419655	-0.000203285	361.52	141.477484093857	sintos
0.049098645	298.4232647	350.0687205	2.3532477	0.001621973	-1.473891916	-0.000191212	353.33	111.018669691423	sintos
0.048813639	245.0663302	361.5611502	2.436988776	0.015253488	4.930825473	-0.000182377	366.65	128.660047776383	sintos
0.049234881	176.8210248	348.282505	2.60464024	0.014232512	8.548623997	-0.000192772	385.49	168.643474143612	sintos
0.051403417	156.1129329	357.9134724	2.683487538	0.01405121	10.38591213	-0.000184228	406.38	195.681067536895	sintos
0.052344851	171.9247677	353.5969226	2.75067748	0.016109821	9.778333097	-0.000194312	405.33	197.248744499714	sintos
0.049497461	189.3949349	356.0334672	2.506965591	0.001390858	6.61087849	-0.000184682	416.18	196.012235826434	sintos
0.0472715	197.3923782	364.1323286	2.330203266	0.014141866	6.294439734	-0.000177615	427.67	212.112786546125	sintos
0.004871647	217.3792476	382.7924609	2.401382689	0.013160675	5.344613523	-0.000181299	478.82	216.929208328645	sintos
0.047726559	265.1578144	363.9492551	2.391198395	0.010787251	0.992063198	-0.000196469	501.32	180.227924000104	sintos
0.045468954	295.3184872	370.6452943	1.983674647	0.011998886	-1.631628527	-0.000189375	502.81	161.108792789970	sintos
0.04554803	277.954401	342.8618787	2.146158421	0.012702258	-1.633915755	-0.000189778	369.86	172.227705395308	sintos
0.046010675	268.4825777	372.0872131	2.12739588	0.01547739	1.043456342	-0.000199548	476.18	197.661336967850	sintos
0.048261804	292.3511059	376.2278438	2.430040723	0.011941588	-1.208296563	-0.000208527	406.63	173.747970324977	sintos
0.046130469	235.5146859	363.0719214	2.147492081	0.014578479	3.737827279	-0.000190295	378.40	196.648705120825	sintos
0.040518564	235.5146859	338.9802341	1.77272174	0.012032957	2.14383649	-0.000190824	350.80	163.437140647366	sintos
0.046448179	302.0547945	338.3884588	2.162731496	0.013361456	-2.170309903	-0.000150317	308.49	29.579846227139	sintos
0.047195368	302.0547945	333.1392276	2.340283926	0.015461223	-2.475381079	-0.00014788	306.37	36.407127069796	sintos
0.046906018	302.0547945	332.4123997	2.234678103	0.013984268	-2.328084356	-0.000145194	305.71	20.727059928554	sintos
0.045115902	302.0547945	329.7480261	2.134361593	0.015999238	-1.536026625	-0.000122942	308.28	26.779002391164	sintos
0.04375144	302.0547945	331.0760755	1.915249465	0.015144395	-1.926531412	-0.000137052	316.80	56.291413068657	sintos
0.04485967	302.0547945	322.0111878	2.122811634	0.01366712	-2.560967246	-0.000138957	324.73	75.179648429170	sintos
0.045083182	302.0547945	321.4370238	2.04741493	0.011139715	-2.667731451	-0.000140562	321.40	69.272749656289	sintos
0.044019642	305.4112358	308.1889829	2.063740307	0.010567269	-3.536633537	-0.000128974	313.74	49.233115999291	sintos
0.041544809	308.3648846	319.2588774	1.827698868	0.017390921	-2.350370867	-0.000145198	313.24	96.625054611080	sintos
0.041086965	308.2695617	318.5323889	1.722950988	0.000173554	-2.316593003	-0.000144323	319.78	115.637147496422	sintos
0.042288167	305.0353543	303.941966	1.871576796	0.016614084	-2.585210258	-0.000149592	306.01	71.253043766954	sintos
0.043861011	312.2482165	346.4347985	1.974382171	0.017071824	-1.660141258	-0.000140713	327.69	160.174935921277	sintos
