variance	energy	centroid	frequency	RMS	KURTOSIS	ENTROPIA	MOMENTO	target
0.008712742	-8.28434E-05	21917.00225	86.1328125	0.093363795	2.553988784	3.259831854	0.008704242	contos
0.002855371	8.84849E-05	21917.68935	43.06640625	0.053549167	3.661800972	3.098624346	0.002852585	contos
0.003348593	1.195E-05	22056.83618	86.1328125	0.057840969	3.789687507	3.216624479	0.003345326	contos
0.004021185	4.3579E-05	21980.42569	129.1992188	0.063409976	2.900419597	3.259365793	0.004017262	contos
0.001919237	-9.52317E-06	22052.45795	43.06640625	0.043789795	2.070779466	2.784693913	0.001917365	contos
0.000959671	-5.03516E-05	21853.09611	43.06640625	0.03103576	2.689209642	2.444129612	0.000958735	contos
0.001554616	-2.58959E-06	22091.17204	43.06640625	0.039409397	10.67885193	2.507318025	0.001553099	contos
0.005741465	-0.000124478	21887.69206	473.7304688	0.075922004	6.242680854	2.553329925	0.005735863	contos
0.004765795	0.0001048	21935.50661	430.6640625	0.069153417	7.724569279	3.294484744	0.004761145	contos
0.000694057	5.75229E-05	21779.7311	43.06640625	0.026450638	2.315078817	2.927321848	0.00069338	contos
0.000587305	-0.000164092	21133.37922	86.1328125	0.025233024	2.145701518	2.120915339	0.000586732	contos
0.000441529	7.7104E-05	21606.62293	43.06640625	0.021262905	2.377510797	2.823494048	0.000441099	contos
0.000348777	0.000147307	21086.85805	43.06640625	0.019709316	2.764663261	3.005987281	0.000348437	contos
0.000146434	-0.000124841	21156.00596	0	0.01324227	2.476962258	1.534869928	0.000146291	contos
0.000261436	-9.3564E-06	22025.59116	43.06640625	0.016166405	3.410296973	2.113133207	0.000261181	contos
0.000281257	1.63464E-05	21983.83782	43.06640625	0.016776224	3.107260716	2.250337866	0.000280982	contos
0.000152868	-9.85861E-07	22087.3317	301.4648438	0.012358007	2.860282997	2.093157144	0.000152719	contos
0.000128267	-1.99006E-06	22073.425	43.06640625	0.011320391	2.588843222	2.001788748	0.000128142	contos
0.000127613	-4.65359E-05	21755.62423	86.1328125	0.011466234	2.552528926	1.781636607	0.000127488	contos
0.000123187	3.62907E-05	21809.53483	43.06640625	0.011204087	2.578772846	2.239150132	0.000123067	contos
0.00016148	-8.2034E-06	22034.63057	43.06640625	0.012706186	3.081960915	2.097651889	0.000161323	contos
0.000178559	-2.41239E-06	22077.37309	43.06640625	0.013356419	2.804102976	2.088059157	0.000178385	contos
0.000204688	4.88179E-05	21741.36729	43.06640625	0.014456544	2.630434096	2.330924839	0.000204488	contos
0.000206493	-2.61234E-05	21902.18189	43.06640625	0.014407101	2.694579262	2.004520352	0.000206291	contos
0.000149004	-2.89291E-05	21889.51449	86.1328125	0.012263485	2.516085914	1.988277481	0.000148858	contos
0.00017887	3.72697E-06	22065.17109	215.3320313	0.013368615	2.701302357	2.267588448	0.000178695	contos
0.000159461	-2.19058E-05	21933.66267	86.1328125	0.012657225	2.886798762	2.014834497	0.000159305	contos
0.000194459	2.9693E-06	22073.77203	86.1328125	0.013938533	2.471383896	2.236726212	0.000194269	contos
0.000246091	5.80615E-05	21675.6803	43.06640625	0.015878313	2.397060806	2.637085093	0.00024585	contos
0.000211749	5.0933E-05	21733.21038	86.1328125	0.01470753	2.512249663	2.493130704	0.000211543	contos
0.000185107	-2.07789E-05	21924.89895	86.1328125	0.013627647	2.416973309	2.071241044	0.000184926	contos
0.000167453	-3.97844E-05	21818.7608	129.1992188	0.013044193	3.027982762	1.947554263	0.000167289	contos
0.000157139	-1.87252E-05	21950.84829	86.1328125	0.012555197	3.305071623	1.953116674	0.000156985	contos
0.000121981	-1.18947E-05	22008.22384	86.1328125	0.011050116	3.561362193	1.889513713	0.000121862	contos
9.54342E-05	1.98139E-05	21925.09661	43.06640625	0.009802045	2.679453126	1.958743324	9.53411E-05	contos
0.000174724	2.84479E-07	22091.37959	86.1328125	0.013211858	3.470452064	2.114088859	0.000174553	contos
0.000238052	3.65182E-05	21836.45466	43.06640625	0.015502985	2.600044965	2.346790006	0.000237819	contos
0.000194055	-2.34707E-05	21908.45992	43.06640625	0.013960745	2.90183111	1.887383063	0.000193865	contos
0.000126204	-2.87361E-05	21876.06233	43.06640625	0.011295133	2.65964262	1.876096624	0.00012608	contos
0.000109774	1.27243E-05	22003.26928	43.06640625	0.010486382	2.294164601	2.076648999	0.000109667	contos
0.00020032	-7.47202E-05	21630.90557	86.1328125	0.014509205	2.894783764	1.896442355	0.000200125	contos
0.000302992	6.08719E-05	21717.83209	86.1328125	0.017592836	2.441393499	2.666316146	0.000302696	contos
0.000232009	4.20071E-05	21817.74004	43.06640625	0.01532998	2.982094902	2.495904997	0.000231783	contos
0.000145761	-4.61493E-05	21709.00702	43.06640625	0.012232514	2.439442964	1.880075006	0.000145619	contos
0.000120796	-4.80642E-05	21684.35194	86.1328125	0.011177335	2.483561002	1.77697169	0.000120678	contos
0.00065172	7.71788E-05	21871.4301	43.06640625	0.025721454	14.12308711	2.713676813	0.000651084	contos
0.001533368	4.45264E-05	21952.92545	516.796875	0.039187016	6.62408126	3.128384894	0.001531873	contos
0.001008453	-8.26274E-05	21877.45482	215.3320313	0.031946498	9.15202083	2.275213724	0.00100747	contos
0.000138055	2.84825E-05	21906.4874	258.3984375	0.011808283	2.579268518	2.170885475	0.000137921	contos
0.000137108	4.85257E-05	21721.59419	86.1328125	0.011890128	2.593446103	2.330502974	0.000136974	contos
0.000174154	-6.52433E-05	21645.8148	43.06640625	0.013486987	2.761405945	1.874100603	0.000173984	contos
0.000201881	-4.22666E-05	21794.54345	43.06640625	0.01431702	2.395510775	2.020979501	0.000201684	contos
0.000175872	6.82301E-05	21601.22786	172.265625	0.013576756	2.273434477	2.485322852	0.000175701	contos
0.000180008	-8.71007E-06	22033.94848	43.06640625	0.013415094	2.471313915	2.219161346	0.000179832	contos
0.000169749	-1.81834E-05	21972.96931	43.06640625	0.013046918	2.725803973	2.129164086	0.000169584	contos
0.000208614	3.82287E-05	21860.57146	43.06640625	0.014530745	2.911978208	2.390409951	0.000208411	contos
0.000183292	1.04626E-05	22023.66609	86.1328125	0.013538969	3.223779036	2.161983733	0.000183114	contos
9.24297E-05	-7.23613E-05	21511.13175	0	0.010101086	2.316649434	1.52839778	9.23395E-05	contos
0.000307192	-1.11957E-05	22019.62162	86.1328125	0.017525399	2.370352707	2.251414257	0.000306892	contos
0.000311886	3.47352E-05	21846.2622	43.06640625	0.017715413	2.476618877	2.548220865	0.000311582	contos
0.000228169	4.9968E-06	22064.85551	129.1992188	0.01509936	2.829319815	2.315209102	0.000227947	contos
0.00039004	9.0153E-07	22087.11668	86.1328125	0.019739842	2.356416303	2.345881567	0.00038966	contos
0.000295612	-4.45797E-06	22066.48593	43.06640625	0.017185817	2.98808515	2.258429298	0.000295324	contos
0.000154291	3.66312E-05	21817.55461	43.06640625	0.012514073	2.830826088	2.293184452	0.000154141	contos
0.000143494	-2.14111E-05	21944.71221	129.1992188	0.012007021	3.393652367	1.912480047	0.000143354	contos
0.000156512	-1.72223E-05	21971.18485	43.06640625	0.012527063	2.227016993	1.974254724	0.00015636	contos
0.000457118	1.29881E-05	22052.1201	86.1328125	0.021377482	18.10674742	2.329130327	0.000456672	contos
0.000399245	1.65573E-05	22041.17716	301.4648438	0.019983599	23.5247673	2.207021778	0.000398856	contos
8.50758E-05	-1.66547E-05	21963.14864	129.1992188	0.00924666	2.883267375	1.771488624	8.49928E-05	contos
0.000157926	-3.23405E-05	21864.386	43.06640625	0.012638621	2.91272218	1.965746213	0.000157772	contos
0.00017552	4.24998E-05	21806.35728	43.06640625	0.013367245	2.827937291	2.399135845	0.000175348	contos
0.000157537	-6.59789E-06	22051.7414	43.06640625	0.012548583	3.021174275	2.092830857	0.000157383	contos
0.000144129	-7.93362E-06	22040.19989	86.1328125	0.012004602	3.293395221	2.036371325	0.000143988	contos
0.000217545	6.65505E-05	21696.88079	43.06640625	0.015016647	2.59241843	2.497993806	0.000217332	contos
0.000263091	-2.36756E-05	21961.23854	86.1328125	0.016243852	2.562357282	2.184294616	0.000262835	contos
0.000197792	-2.40596E-05	21973.65802	43.06640625	0.014096055	4.874384077	2.144524263	0.000197599	contos
0.000216633	-9.1437E-06	22052.02502	86.1328125	0.014716278	4.791629455	2.206064996	0.000216422	contos
0.000214365	2.63554E-05	21941.67402	86.1328125	0.014676786	2.579194075	2.33928573	0.000214155	contos
0.000178617	-2.94202E-05	21902.82434	43.06640625	0.013418004	2.797891511	1.979729339	0.000178443	contos
0.000168054	-2.52593E-05	21932.87588	43.06640625	0.013002726	2.802594841	1.947129638	0.00016789	contos
0.000211423	0.000108883	21479.83626	0	0.015269742	3.898440083	2.690423143	0.000211217	contos
0.000198532	-7.8478E-05	21640.45622	172.265625	0.014482084	3.475580065	1.754925068	0.000198338	contos
0.000171411	-3.5137E-05	21852.21747	43.06640625	0.013172083	2.739240426	1.843091478	0.000171243	contos
0.000165302	0.000130421	21122.69904	0	0.014020699	2.100146793	2.688260288	0.00016514	contos
0.000265543	-0.000114245	21310.04031	43.06640625	0.017007049	2.187770458	1.946054392	0.000265284	contos
0.000490082	-7.73214E-05	21651.83747	43.06640625	0.022378642	2.693004902	2.110033994	0.000489604	contos
0.001264367	9.8643E-05	21786.25547	473.7304688	0.035792917	5.191115749	3.026522054	0.001263134	contos
0.001055494	-1.1063E-06	22088.42079	473.7304688	0.032472572	6.937582824	2.54439854	0.001054464	contos
0.000244703	1.37491E-05	22016.51344	129.1992188	0.015646212	2.101740148	2.386096731	0.000244464	contos
0.000223379	-6.64837E-05	21676.15854	86.1328125	0.015207356	2.156609942	1.987575834	0.000223161	contos
0.000250015	3.3737E-05	21871.23722	43.06640625	0.01587064	2.993048881	2.331201097	0.000249771	contos
0.000387547	4.30191E-05	21816.79028	43.06640625	0.019765221	2.181329817	2.543328758	0.000387168	contos
0.000305082	-4.87958E-05	21752.25779	43.06640625	0.017584076	2.65439041	2.066878565	0.000304784	contos
0.000177138	-1.79383E-06	22082.24855	129.1992188	0.013302979	2.663918852	2.179328312	0.000176965	sintos
0.000215392	3.79142E-05	21827.41443	86.1328125	0.014758998	2.377256578	2.404050076	0.000215182	sintos
0.000284136	2.56772E-05	21938.53567	129.1992188	0.01688486	2.177542308	2.28950435	0.000283859	sintos
0.000258394	-5.40484E-05	21748.32716	43.06640625	0.016236858	2.459141362	2.186962499	0.000258142	sintos
0.000206459	-2.28449E-05	21924.4203	43.06640625	0.014394189	2.476640689	2.205022596	0.000206258	sintos
0.000192251	2.96969E-05	21888.25086	129.1992188	0.013916965	3.086414942	2.22876518	0.000192064	sintos
0.00020117	-2.53005E-05	21915.2661	86.1328125	0.01421751	3.157943058	2.012907518	0.000200973	sintos
0.000155308	1.78818E-05	21966.9564	43.06640625	0.012480247	2.588619188	2.201119664	0.000155156	sintos
9.26814E-05	6.28903E-05	21628.78604	43.06640625	0.009997762	2.895873504	2.232662289	9.2591E-05	sintos
0.000157526	-6.3049E-05	21646.86163	129.1992188	0.012835681	2.448750633	1.871413311	0.000157372	sintos
0.000275393	-3.5173E-05	21862.41982	172.265625	0.016655374	2.224917626	2.358305296	0.000275124	sintos
0.000193344	7.13438E-05	21604.48586	43.06640625	0.014233634	3.949096484	2.579172909	0.000193156	sintos
0.000720243	7.17722E-05	21702.86858	86.1328125	0.027004292	2.992563208	2.977445668	0.000719541	sintos
0.000964683	-7.42592E-05	21674.108	43.06640625	0.03120788	2.012992617	2.46897572	0.000963741	sintos
0.000418072	-5.61445E-05	21815.28536	43.06640625	0.020578047	2.290328839	2.236011666	0.000417665	sintos
0.000482591	0.000153909	21145.24569	86.1328125	0.022934951	2.767045885	3.068710952	0.00048212	sintos
0.000641514	-3.57808E-05	21884.52138	43.06640625	0.025363598	2.203427313	2.517712135	0.000640888	sintos
0.000311809	-0.000154037	21068.1643	43.06640625	0.018850416	2.406865894	1.892167562	0.000311505	sintos
0.000289922	3.86152E-05	21804.40196	86.1328125	0.017098952	2.484456121	2.567013559	0.000289639	sintos
0.000225328	2.18784E-05	21927.39859	86.1328125	0.015033332	3.132591637	2.196767397	0.000225109	sintos
0.000165776	-1.68151E-05	21988.19297	86.1328125	0.01288858	3.1863797	2.05025583	0.000165614	sintos
0.000297698	-2.28726E-05	21944.58745	86.1328125	0.017274165	2.215524237	2.26075581	0.000297407	sintos
0.000286416	6.74113E-05	21628.59182	43.06640625	0.017166547	2.283206779	2.630982287	0.000286137	sintos
0.000197118	3.96385E-05	21824.40444	43.06640625	0.014134413	2.289050726	2.448270505	0.000196925	sintos
0.00014736	-7.7364E-05	21481.18731	86.1328125	0.01257919	2.328608457	1.690843732	0.000147216	sintos
0.000157763	-3.39626E-05	21821.02074	86.1328125	0.012638626	2.453706691	1.983202916	0.000157609	sintos
0.000164973	5.92251E-05	21635.80335	129.1992188	0.013090067	2.765291705	2.414378871	0.000164812	sintos
0.00023811	6.70273E-06	22042.00308	43.06640625	0.015426274	2.598369161	2.298257083	0.000237878	sintos
0.000209692	-4.92963E-06	22056.95114	43.06640625	0.014475204	3.059738809	2.239156593	0.000209488	sintos
0.000226683	1.08214E-05	22031.5656	86.1328125	0.015055707	3.960153052	2.256164347	0.000226462	sintos
0.000295104	-3.73359E-05	21868.77147	86.1328125	0.017243801	2.927662738	2.114672534	0.000294816	sintos
0.000353966	1.47371E-05	22022.25649	129.1992188	0.018815452	2.205365884	2.454405327	0.000353621	sintos
0.000491645	-4.52982E-05	21884.95911	129.1992188	0.022247686	1.954892094	2.499031892	0.000491165	sintos
0.000524836	8.829E-05	21604.889	43.06640625	0.023214703	2.172384348	2.831409605	0.000524324	sintos
0.000459112	5.67358E-05	21786.85142	43.06640625	0.021554122	1.728241165	2.764348072	0.000458664	sintos
0.00265691	-8.70173E-05	21897.60006	732.1289063	0.051655758	9.555082456	2.746284579	0.002654318	sintos
0.002877026	2.93665E-05	22028.76518	86.1328125	0.053626654	8.287975776	3.107081938	0.002874219	sintos
0.000502685	2.25633E-05	21960.3113	86.1328125	0.022430922	3.02587339	2.518673135	0.000502195	sintos
0.000177941	-4.73015E-05	21708.81738	86.1328125	0.013487812	2.908543819	1.93885293	0.000177767	sintos
0.000345016	-4.7966E-05	21785.33985	129.1992188	0.01867971	2.345112439	2.273871411	0.000344679	sintos
0.000461864	2.54405E-05	21938.74146	43.06640625	0.021508274	1.669513833	2.572482758	0.000461413	sintos
0.000265591	5.78767E-05	21758.69652	129.1992188	0.016478395	2.240498305	2.471248338	0.000265332	sintos
